"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/20/2020","AQS","060130006","1","1.9","ppb","1","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/21/2020","AQS","060130006","1","0.8","ppb","0","Richmond - 7th St.","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/22/2020","AQS","060130006","1","0.6","ppb","0","Richmond - 7th St.","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/23/2020","AQS","060130006","1","1.8","ppb","1","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/24/2020","AQS","060130006","1","1.7","ppb","1","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/25/2020","AQS","060130006","1","1.5","ppb","1","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/26/2020","AQS","060130006","1","1.9","ppb","1","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/27/2020","AQS","060130006","1","0.7","ppb","0","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/28/2020","AQS","060130006","1","1.7","ppb","1","Richmond - 7th St.","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/29/2020","AQS","060130006","1","0.8","ppb","0","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/30/2020","AQS","060130006","1","2.2","ppb","3","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"01/31/2020","AQS","060130006","1","2.6","ppb","3","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"02/01/2020","AQS","060130006","1","3.7","ppb","4","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"02/02/2020","AQS","060130006","1","0.6","ppb","0","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"02/03/2020","AQS","060130006","1","0.6","ppb","0","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"02/04/2020","AQS","060130006","1","1.2","ppb","1","Richmond - 7th St.","22","92.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"02/05/2020","AQS","060130006","1","1.8","ppb","1","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"02/06/2020","AQS","060130006","1","5.3","ppb","7","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
"02/07/2020","AQS","060130006","1","5.2","ppb","7","Richmond - 7th St.","23","96.0000","42401","Sulfur dioxide","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.948172","-122.364852"
